sim_time,vehicle_id,vehicle_type,tls_id,lane_id,position_marker,actual_position,speed
196,38,DEFAULT_VEHTYPE,N/A,:3902475259_3_0,middle,4.44,21.052476620383246
196,39,DEFAULT_VEHTYPE,N/A,13394199#0_0,end,17.03,11.990478863380849
196,47,DEFAULT_VEHTYPE,N/A,:123285305_14_1,middle,8.35,7.374287856385207
196,69,DEFAULT_VEHTYPE,N/A,-1355191048#18_0,end,33.81,9.226419559260178
196,76,DEFAULT_VEHTYPE,N/A,-692908076#5_0,end,590.25,3.2526516341327127
197,2,DEFAULT_VEHTYPE,N/A,-692908076#3_0,end,113.59,8.124117362021224
197,21,DEFAULT_VEHTYPE,N/A,-13399273#10_0,start,0.72,14.964823594433591
197,25,DEFAULT_VEHTYPE,N/A,-692908076#5_0,start,0.23,6.87249592014216
197,45,DEFAULT_VEHTYPE,N/A,:6823045109_1_0,middle,5.19,13.63153653299162
197,47,DEFAULT_VEHTYPE,N/A,:123285305_14_1,end,17.22,8.875324082808664
197,52,DEFAULT_VEHTYPE,N/A,-13399273#0_0,end,65.92,10.762304583142768
197,53,DEFAULT_VEHTYPE,N/A,13452953#0_0,end,42.29,8.438707713995534
197,57,DEFAULT_VEHTYPE,N/A,1355191048#1_0,start,0.07,11.327916204054073
197,61,DEFAULT_VEHTYPE,N/A,524847622#2_1,end,10.3,20.670713608502965
197,76,DEFAULT_VEHTYPE,N/A,:123566645_17_0,start,0.28,2.331711230026782
198,2,DEFAULT_VEHTYPE,N/A,:123029649_1_0,end,3.29,4.01912109718506
198,53,DEFAULT_VEHTYPE,N/A,:123373337_6_0,middle,4.89,5.3911388009062335
198,58,DEFAULT_VEHTYPE,N/A,-13315635#0_0,end,101.46,4.780632535660584
198,59,DEFAULT_VEHTYPE,N/A,-692908076#11_0,middle,12.38,11.180797302069276
198,76,DEFAULT_VEHTYPE,N/A,692908076#5_0,start,0.18,3.123096200470105
198,85,DEFAULT_VEHTYPE,N/A,13380823#1_0,end,7.2,14.669903421946584
198,92,DEFAULT_VEHTYPE,N/A,:123679408_1_0,end,3.66,4.726995625546767
199,2,DEFAULT_VEHTYPE,N/A,:123029649_9_0,middle,5.29,6.004815330652862
199,23,DEFAULT_VEHTYPE,N/A,:123347800_3_0,middle,7.55,12.70922908584494
199,55,DEFAULT_VEHTYPE,N/A,1355191048#16_0,end,108.24,0.8023924909243068
199,59,DEFAULT_VEHTYPE,N/A,-692908076#11_0,end,25.06,12.674915729065559
199,85,DEFAULT_VEHTYPE,N/A,13380823#3_0,start,0.27,15.746790190745338
200,45,DEFAULT_VEHTYPE,N/A,:6726914058_0_0,end,8.51,13.369386842131668
200,51,DEFAULT_VEHTYPE,N/A,:123273062_0_0,start,0.97,3.199121297399178
200,51,DEFAULT_VEHTYPE,N/A,:123273062_0_0,middle,0.97,3.199121297399178
200,59,DEFAULT_VEHTYPE,N/A,-692908076#10_0,start,0.07,10.138737267341858
200,70,DEFAULT_VEHTYPE,N/A,:123094391_1_0,middle,6.67,8.619729718533504
200,t1A9-b1601D-sl4.0,bus,N/A,:cluster_123566647_1923921203_1_0,end,17.44,7.406368063064292
201,21,DEFAULT_VEHTYPE,N/A,:122966102_4_0,middle,4.91,6.525921878744484
201,29,DEFAULT_VEHTYPE,N/A,:7882526427_3_1,start,0.06,21.595927584413232
201,41,DEFAULT_VEHTYPE,N/A,-1355191048#4_0,end,103.56,12.759394762878433
201,51,DEFAULT_VEHTYPE,N/A,13442107_0,start,0.73,2.4596155217305196
201,59,DEFAULT_VEHTYPE,N/A,-692908076#10_0,end,5.71,5.638737267341858
201,62,DEFAULT_VEHTYPE,N/A,1151395798#1_0,end,120.79,4.253526896110666
201,77,DEFAULT_VEHTYPE,N/A,:123322576_13_0,middle,7.45,15.550038384117187
202,38,DEFAULT_VEHTYPE,N/A,:4075433699_0_0,start,0.75,20.84751734485632
202,44,DEFAULT_VEHTYPE,N/A,:4075433701_0_1,middle,3.93,19.613699092401813
202,60,DEFAULT_VEHTYPE,N/A,:8460360117_0_0,start,0.76,12.776106153853721
203,5,DEFAULT_VEHTYPE,N/A,-13299221#0_0,end,606.62,2.7228887548941203
203,50,DEFAULT_VEHTYPE,N/A,:123073233_2_0,end,1.38,3.1039600000000003
203,95,DEFAULT_VEHTYPE,N/A,:7465198002_12_0,start,0.1,3.259959982848259
204,41,DEFAULT_VEHTYPE,N/A,:6726914058_0_0,start,0.08,12.697411225577012
204,95,DEFAULT_VEHTYPE,N/A,405337831#0_1,start,0.75,3.8827896377692
205,5,DEFAULT_VEHTYPE,N/A,:122693378_0_0,end,4.16,2.8636710937513032
205,57,DEFAULT_VEHTYPE,N/A,:6726914058_6_0,end,8.7,11.955142151503988
205,70,DEFAULT_VEHTYPE,N/A,-13392362#2_0,middle,57.88,13.086643548828045
206,18,DEFAULT_VEHTYPE,N/A,:6819173378_1_1,end,8.65,16.41886433003296
206,23,DEFAULT_VEHTYPE,N/A,13452953#0_0,start,0.43,12.755399958946741
206,45,DEFAULT_VEHTYPE,N/A,-1355191048#1_0,start,0.5,13.445725313627214
206,60,DEFAULT_VEHTYPE,N/A,:8460354412_12_0,end,10.1,12.670354923286029
206,74,DEFAULT_VEHTYPE,N/A,:123159838_1_0,end,2.39,3.441578965310492
206,86,DEFAULT_VEHTYPE,N/A,:7190210448_6_0,middle,4.48,9.718636201759882
206,99,DEFAULT_VEHTYPE,N/A,:2276405022_1_0,middle,2.61,15.245906554162294
207,58,DEFAULT_VEHTYPE,N/A,13358248#2_0,end,97.64,14.85402357897144
207,96,DEFAULT_VEHTYPE,N/A,:123073233_10_0,start,0.1,3.324068633438011
207,99,DEFAULT_VEHTYPE,N/A,:2276405021_1_0,middle,4.36,14.808534086541997
207,t1A9-b1601D-sl4.0,bus,N/A,:6792432242_1_0,middle,4.79,12.062082710210234
208,37,DEFAULT_VEHTYPE,N/A,13471584#0_0,end,417.71,4.860693040027348
208,60,DEFAULT_VEHTYPE,N/A,:122792370_14_0,middle,1.8,5.363978871528355
208,64,DEFAULT_VEHTYPE,N/A,-13460287#14_0,start,0.22,9.990014263680054
208,67,DEFAULT_VEHTYPE,N/A,:123347771_7_0,middle,7.65,11.564720930860297
208,69,DEFAULT_VEHTYPE,N/A,-13319817#2_0,middle,125.31,13.506038380017877
208,71,DEFAULT_VEHTYPE,N/A,-1355191048#16_0,start,0.06,9.086681256030847
208,96,DEFAULT_VEHTYPE,N/A,13399273#2_0,start,0.03,3.162173480821475
208,99,DEFAULT_VEHTYPE,N/A,899699583#6_0,end,6.35,11.418097264621233
209,26,DEFAULT_VEHTYPE,N/A,-1355191048#8_0,end,125.07,11.26570358210838
209,37,DEFAULT_VEHTYPE,N/A,:123273021_19_0,middle,1.31,3.26987536701031
209,73,DEFAULT_VEHTYPE,N/A,:cluster_123168517_1923921139_12_0,middle,5.53,4.349494187906385
209,85,DEFAULT_VEHTYPE,N/A,13380823#10_0,start,0.32,14.781083731172801
209,98,DEFAULT_VEHTYPE,N/A,13318269#1_0,middle,127.57,11.904448113826886
210,23,DEFAULT_VEHTYPE,N/A,:123373337_7_0,middle,7.07,11.806025763455779
210,32,DEFAULT_VEHTYPE,N/A,:123042528_0_0,start,0.32,12.30053292922602
210,32,DEFAULT_VEHTYPE,N/A,:123042528_0_0,middle,0.32,12.30053292922602
210,32,DEFAULT_VEHTYPE,N/A,:123042528_0_0,end,0.32,12.30053292922602
210,37,DEFAULT_VEHTYPE,N/A,-13471584#0_0,start,0.34,2.258056465165056
210,60,DEFAULT_VEHTYPE,N/A,13315403#8_0,start,0.94,7.184519946786575
210,70,DEFAULT_VEHTYPE,N/A,-13392362#2_0,end,116.12,6.634905148046644
210,93,DEFAULT_VEHTYPE,N/A,:122951792_7_0,start,0.6,10.26160152141249
210,94,DEFAULT_VEHTYPE,N/A,-13369411#0_0,start,0.43,8.658117407211725
210,99,DEFAULT_VEHTYPE,N/A,:2276405019_1_0,start,0.32,3.503116369144208
211,21,DEFAULT_VEHTYPE,N/A,13346416#2_0,end,105.76,9.480197723899797
211,81,DEFAULT_VEHTYPE,N/A,13395357_0,end,113.82,3.6688176607826213
211,9,DEFAULT_VEHTYPE,N/A,:122966122_5_0,middle,7.51,11.336934415702693
211,99,DEFAULT_VEHTYPE,N/A,:2276405019_1_0,end,4.04,3.7180726990002757
212,18,DEFAULT_VEHTYPE,N/A,-13318269#6_0,start,0.81,8.33618934918648
212,21,DEFAULT_VEHTYPE,N/A,-13403445_0,start,0.17,5.310791560115442
212,56,DEFAULT_VEHTYPE,N/A,-1355191046_0,middle,32.94,12.826553494250998
212,67,DEFAULT_VEHTYPE,N/A,:123347800_3_0,middle,7.07,11.34568925975162
212,81,DEFAULT_VEHTYPE,N/A,:123293240_6_0,middle,4.66,5.104436527972245
213,15,DEFAULT_VEHTYPE,N/A,-13399273#9_0,end,206.7,4.688715126072009
214,15,DEFAULT_VEHTYPE,N/A,:122884511_2_0,middle,1.1,1.1653969924602887
214,15,DEFAULT_VEHTYPE,N/A,:122884511_2_0,end,1.1,1.1653969924602887
214,81,DEFAULT_VEHTYPE,N/A,:6823045116_0_0,middle,4.24,8.960891818351486
215,103,DEFAULT_VEHTYPE,N/A,:6823045099_1_0,end,8.64,11.90485538473253
215,30,DEFAULT_VEHTYPE,N/A,-13360320#3_0,end,91.71,8.210966357064063
215,62,DEFAULT_VEHTYPE,N/A,13358246#2_0,middle,165.33,14.39067605286692
215,73,DEFAULT_VEHTYPE,N/A,-13399273#13_0,end,41.35,14.193948412655187
216,24,DEFAULT_VEHTYPE,N/A,:cluster_1923921184_360028746_12_0,middle,5.31,7.302579338383263
216,47,DEFAULT_VEHTYPE,N/A,:123731751_6_0,end,2.75,4.162803858295089
216,73,DEFAULT_VEHTYPE,N/A,-13399273#12_0,end,4.96,14.597388184320705
216,84,DEFAULT_VEHTYPE,N/A,-13380841#1_0,end,29.21,13.274644136515558
217,36,DEFAULT_VEHTYPE,N/A,-13424704_0,end,260.57,13.013627551297278
217,56,DEFAULT_VEHTYPE,N/A,-1355191048#19_0,middle,16.85,12.758753525303343
217,64,DEFAULT_VEHTYPE,N/A,:122744848_5_0,start,0.93,3.60255
217,64,DEFAULT_VEHTYPE,N/A,:122744848_5_0,middle,0.93,3.60255
217,64,DEFAULT_VEHTYPE,N/A,:122744848_5_0,end,0.93,3.60255
217,68,DEFAULT_VEHTYPE,N/A,13399273#9_0,start,0.09,13.388611494219639
217,69,DEFAULT_VEHTYPE,N/A,-13319817#2_0,end,250.36,12.51948096162938
217,71,DEFAULT_VEHTYPE,N/A,:122951792_0_0,middle,7.38,13.411711295220368
217,73,DEFAULT_VEHTYPE,N/A,:6819173382_4_0,middle,4.6,14.157739628193491
218,32,DEFAULT_VEHTYPE,N/A,-13360320#3_0,end,91.14,7.230087936104044
218,47,DEFAULT_VEHTYPE,N/A,:123731751_12_0,end,13.14,7.623699366537854
218,64,DEFAULT_VEHTYPE,N/A,:122744848_9_0,end,2.41,2.9162301324551922
218,99,DEFAULT_VEHTYPE,N/A,:cluster_2276405024_2276405025_8_0,start,0.04,14.42099826296305
219,67,DEFAULT_VEHTYPE,N/A,:123315083_7_0,middle,7.55,11.97535438051253
219,82,DEFAULT_VEHTYPE,N/A,:123566645_8_0,end,9.0,5.610168890939072
219,85,DEFAULT_VEHTYPE,N/A,:123112472_1_0,end,1.83,4.434236110458226
219,91,DEFAULT_VEHTYPE,N/A,1355191048#11_0,end,123.21,13.187591636203534
219,96,DEFAULT_VEHTYPE,N/A,:7883101859_5_0,middle,4.95,16.405180811826217
220,109,DEFAULT_VEHTYPE,N/A,-13353393#4_0,middle,11.34,4.208184523903765
220,44,DEFAULT_VEHTYPE,N/A,1013754695_1,end,47.95,17.946443838522995
220,61,DEFAULT_VEHTYPE,N/A,405337855_1,start,0.6,8.271231444649368
220,88,DEFAULT_VEHTYPE,N/A,:6823045103_2_0,end,8.43,13.589869520502306
220,91,DEFAULT_VEHTYPE,N/A,:123527362_7_0,end,13.54,13.6246095906704
220,98,DEFAULT_VEHTYPE,N/A,13318269#1_0,end,255.4,7.5404614723303895
220,99,DEFAULT_VEHTYPE,N/A,-899699583#1_0,middle,19.77,15.14189614672193
221,18,DEFAULT_VEHTYPE,N/A,-13318269#2_0,start,0.61,12.423803784696297
221,80,DEFAULT_VEHTYPE,N/A,:123566645_0_0,middle,4.19,6.246506513139657
221,88,DEFAULT_VEHTYPE,N/A,1355191048#5_0,end,12.08,13.049082887187742
222,27,DEFAULT_VEHTYPE,N/A,:122966110_1_0,end,6.82,5.176591035551041
222,55,DEFAULT_VEHTYPE,N/A,:123322576_10_0,middle,6.83,4.384881614800543
222,56,DEFAULT_VEHTYPE,N/A,-1355191048#18_0,end,33.45,12.694221705571413
222,84,DEFAULT_VEHTYPE,N/A,:cluster_123168517_1923921139_6_0,start,0.98,2.027475702050673
223,23,DEFAULT_VEHTYPE,N/A,:122560761_6_0,middle,7.14,12.876903909788467
223,41,DEFAULT_VEHTYPE,N/A,:cluster_122686792_1923879156_2_0,start,0.48,10.695170788765004
223,88,DEFAULT_VEHTYPE,N/A,1355191048#6_0,end,17.36,13.707327861121065
224,108,DEFAULT_VEHTYPE,N/A,13319817#0_0,middle,73.07,13.16103038718462
224,18,DEFAULT_VEHTYPE,N/A,:122792380_7_0,start,0.82,11.816692164584907
224,29,DEFAULT_VEHTYPE,N/A,405337827_1,middle,10.36,3.9994251730185724
224,67,DEFAULT_VEHTYPE,N/A,13452953#0_0,end,42.31,5.349300293909229
225,2,DEFAULT_VEHTYPE,N/A,-13358246#2_0,end,330.74,9.227032111878998
225,47,DEFAULT_VEHTYPE,N/A,-13460287#16_0,start,0.32,10.146334478496543
225,63,DEFAULT_VEHTYPE,N/A,:1923879165_12_0,start,0.94,12.833910621785268
225,93,DEFAULT_VEHTYPE,N/A,13399273#6_0,start,0.12,5.418585654372022
226,43,DEFAULT_VEHTYPE,N/A,:123373337_3_0,middle,4.35,5.72929198650898
226,45,DEFAULT_VEHTYPE,N/A,405336665#0_0,end,70.01,16.891137321796446
226,49,DEFAULT_VEHTYPE,N/A,:122884523_4_0,middle,7.13,11.495570382189177
226,67,DEFAULT_VEHTYPE,N/A,13407257#0_0,start,0.92,4.844245304079569
226,81,DEFAULT_VEHTYPE,N/A,:cluster_122686792_1923879156_2_0,start,0.71,8.805959314229295
226,84,DEFAULT_VEHTYPE,N/A,-13399273#13_0,start,0.4,10.259480461185397
227,110,DEFAULT_VEHTYPE,N/A,405337866#0_1,end,58.02,5.632435231787213
227,38,DEFAULT_VEHTYPE,N/A,:cluster_123566647_1923921203_9_0,start,0.58,1.581947485008277
227,41,DEFAULT_VEHTYPE,N/A,:cluster_122686792_1923879156_18_0,end,13.32,7.993232142684815
227,47,DEFAULT_VEHTYPE,N/A,-13460287#16_0,middle,20.73,10.109726964314438
227,71,DEFAULT_VEHTYPE,N/A,:122793635_0_0,middle,7.31,13.383231979577168
228,15,DEFAULT_VEHTYPE,N/A,:122884511_10_0,middle,2.08,2.176603339193389
228,62,DEFAULT_VEHTYPE,N/A,:123029649_3_0,middle,4.22,6.579152978543966
228,83,DEFAULT_VEHTYPE,N/A,182041036#2_0,end,89.73,9.646230762530516
228,91,DEFAULT_VEHTYPE,N/A,:122793635_7_0,start,0.57,12.859945980156144
228,96,DEFAULT_VEHTYPE,N/A,13399273#5_0,end,84.77,9.585447134378361
229,38,DEFAULT_VEHTYPE,N/A,:cluster_123566647_1923921203_9_0,end,8.47,4.9869351122062655
229,47,DEFAULT_VEHTYPE,N/A,-13460287#16_0,end,41.46,10.268245895421101
229,56,DEFAULT_VEHTYPE,N/A,-1355191048#17_0,middle,74.93,13.008164089848885
229,84,DEFAULT_VEHTYPE,N/A,-13399273#13_0,end,41.19,14.124938432634995
229,91,DEFAULT_VEHTYPE,N/A,:122793635_7_0,end,13.51,12.940891904662667
230,110,DEFAULT_VEHTYPE,N/A,405337863#0_1,start,0.59,5.6430082973475235
230,38,DEFAULT_VEHTYPE,N/A,-693134371#6_0,middle,5.75,6.333725092499093
230,55,DEFAULT_VEHTYPE,N/A,-13399273#5_0,end,85.03,15.682325069858619
230,65,DEFAULT_VEHTYPE,N/A,:123679408_0_0,middle,7.41,11.383417884526759
230,84,DEFAULT_VEHTYPE,N/A,-13399273#12_0,end,4.77,14.571706566675752
231,106,DEFAULT_VEHTYPE,N/A,:7875362285_3_0,start,0.26,15.36653136089255
231,24,DEFAULT_VEHTYPE,N/A,13331046#2_0,start,0.27,11.2933118723298
231,55,DEFAULT_VEHTYPE,N/A,-13399273#4_0,start,0.24,14.719871751424783
231,80,DEFAULT_VEHTYPE,N/A,-692908076#4_0,end,112.7,7.00296992695734
231,87,DEFAULT_VEHTYPE,N/A,:122966110_1_0,start,0.06,5.924406016653277
231,88,DEFAULT_VEHTYPE,N/A,1355191048#8_0,start,0.99,13.281433872521065
232,108,DEFAULT_VEHTYPE,N/A,-13341077#0_0,start,0.52,5.629819157368429
232,55,DEFAULT_VEHTYPE,N/A,-13399273#4_0,middle,15.76,15.515408527311797
232,68,DEFAULT_VEHTYPE,N/A,13399273#9_0,end,205.82,13.826746161427126
232,80,DEFAULT_VEHTYPE,N/A,:122855945_1_0,end,3.34,4.081867243809778
232,91,DEFAULT_VEHTYPE,N/A,1355191048#14_0,start,0.26,12.58388691041556
233,109,DEFAULT_VEHTYPE,N/A,:122792370_15_0,end,1.32,3.775925
233,44,DEFAULT_VEHTYPE,N/A,:cluster_123168517_1923921139_10_1,start,0.86,1.8564394026529043
233,45,DEFAULT_VEHTYPE,N/A,:6823045146_3_0,middle,4.7,18.054701342954683
233,80,DEFAULT_VEHTYPE,N/A,:122855945_9_0,middle,5.19,5.902395472064767
233,t212-b15F99-sl4.0,bus,N/A,405337827_0,end,21.4,0.7859329443890601
234,109,DEFAULT_VEHTYPE,N/A,13353393#1_0,start,0.08,3.4226125290498137
234,21,DEFAULT_VEHTYPE,N/A,-13403445_0,middle,281.52,13.068790266630256
234,43,DEFAULT_VEHTYPE,N/A,13452953#1_0,end,82.21,8.87116024620122
235,107,DEFAULT_VEHTYPE,N/A,:cluster_122808622_1923921209_13_0,start,0.92,4.905522357233777
235,30,DEFAULT_VEHTYPE,N/A,:123029658_4_0,middle,2.15,5.712250419816718
235,39,DEFAULT_VEHTYPE,N/A,13392362#2_0,end,115.61,14.450479536088233
235,43,DEFAULT_VEHTYPE,N/A,:122714901_6_0,middle,4.96,5.8067137368862936
235,63,DEFAULT_VEHTYPE,N/A,-405337819_0,start,0.09,7.273229629878738
235,95,DEFAULT_VEHTYPE,N/A,:123731751_6_0,end,2.64,3.63780194653932
236,111,DEFAULT_VEHTYPE,N/A,1355191048#14_0,middle,5.2,7.655533859177486
236,23,DEFAULT_VEHTYPE,N/A,13452953#6_0,start,0.75,9.39259893305437
236,29,DEFAULT_VEHTYPE,N/A,405337827_1,end,20.76,4.127314200633294
236,39,DEFAULT_VEHTYPE,N/A,:123094391_3_0,end,9.77,10.465859514376046
236,45,DEFAULT_VEHTYPE,N/A,405336665#5_0,end,35.62,9.576761878840358
236,89,DEFAULT_VEHTYPE,N/A,:cluster_123168517_1923921139_1_0,end,19.54,8.030057020555251
237,110,DEFAULT_VEHTYPE,N/A,:4075433696_0_1,end,7.69,18.75388281309062
237,2,DEFAULT_VEHTYPE,N/A,:122935204_4_0,start,0.52,13.355590340181015
237,26,DEFAULT_VEHTYPE,N/A,:6726914058_0_0,end,8.59,10.62429586965254
237,32,DEFAULT_VEHTYPE,N/A,:123029658_4_0,start,0.04,6.76403944347315
237,45,DEFAULT_VEHTYPE,N/A,:cluster_27463939_732917570_4_0,middle,5.04,5.7659257047965315
237,52,DEFAULT_VEHTYPE,N/A,13360320#0_0,start,0.83,6.382126534252882
237,53,DEFAULT_VEHTYPE,N/A,:122966122_13_0,middle,8.06,12.91975404941388
237,73,DEFAULT_VEHTYPE,N/A,-13399273#9_0,end,206.69,5.230768610912799
237,83,DEFAULT_VEHTYPE,N/A,-405337844_1,middle,55.95,16.56911644101938
237,95,DEFAULT_VEHTYPE,N/A,-13460287#19_0,start,0.71,8.750096359199732
238,103,DEFAULT_VEHTYPE,N/A,-1355191048#1_0,start,0.4,12.389235815903104
238,2,DEFAULT_VEHTYPE,N/A,:122935204_4_0,end,13.96,13.444079765386642
238,62,DEFAULT_VEHTYPE,N/A,692908076#4_0,start,0.18,17.26409636180855
238,68,DEFAULT_VEHTYPE,N/A,13399273#12_0,middle,3.0,13.085224638838097
238,73,DEFAULT_VEHTYPE,N/A,:122884511_10_0,middle,1.23,2.7399387253539262
238,97,DEFAULT_VEHTYPE,N/A,1355191048#9_0,start,0.36,5.785614326624177
238,98,DEFAULT_VEHTYPE,N/A,:6789986809_1_0,start,0.88,9.643739738490506
238,t1A9-b1601D-sl4.0,bus,N/A,:cluster_122693381_1923921119_1_0,middle,7.44,5.739770364598371
239,73,DEFAULT_VEHTYPE,N/A,13399273#9_0,start,0.93,2.9233028181919454
239,94,DEFAULT_VEHTYPE,N/A,:123285305_5_0,start,0.73,1.7345227354438975
239,96,DEFAULT_VEHTYPE,N/A,:122951792_0_0,middle,6.74,14.048985914330848
239,t1A9-b1601D-sl4.0,bus,N/A,:cluster_122693381_1923921119_1_0,end,14.04,6.6030784314498305
240,107,DEFAULT_VEHTYPE,N/A,:6369793105_1_1,start,0.75,13.083634090636835
240,109,DEFAULT_VEHTYPE,N/A,:8460360117_6_0,middle,4.85,13.06934643108856
240,111,DEFAULT_VEHTYPE,N/A,1355191048#15_0,middle,30.23,11.997166809302255
240,26,DEFAULT_VEHTYPE,N/A,-1355191048#2_0,middle,31.67,10.497776503019393
240,79,DEFAULT_VEHTYPE,N/A,:123029649_3_0,middle,5.0,6.411108549746641
241,102,DEFAULT_VEHTYPE,N/A,13297781_0,end,480.2,9.133697277745132
241,65,DEFAULT_VEHTYPE,N/A,-1355191048#5_0,middle,6.51,11.739551080633872
241,t1A9-b1601D-sl4.0,bus,N/A,405337862#3_0,end,15.15,8.274106369004585
242,101,DEFAULT_VEHTYPE,N/A,693134371#1_0,start,0.14,8.813074909493231
242,44,DEFAULT_VEHTYPE,N/A,:cluster_4298878847_8460360125_9_1,start,0.05,18.917148071341213
242,76,DEFAULT_VEHTYPE,N/A,692908076#7_0,start,0.85,15.303526999509373
242,77,DEFAULT_VEHTYPE,N/A,13399273#9_0,end,206.11,13.757911963762805
242,88,DEFAULT_VEHTYPE,N/A,:123566645_8_0,middle,4.36,6.4087126047345695
242,93,DEFAULT_VEHTYPE,N/A,:122651092_6_0,middle,7.4,11.87974751054976
242,t1A9-b1601D-sl4.0,bus,N/A,:cluster_1923879157_4075433697_0_0,start,0.87,8.948641339316964
243,111,DEFAULT_VEHTYPE,N/A,:122951792_7_0,middle,6.81,12.200446326753557
243,116,DEFAULT_VEHTYPE,N/A,:122935207_11_0,start,0.18,2.713209607328884
243,24,DEFAULT_VEHTYPE,N/A,:122722719_3_0,end,8.92,5.346152876873046
243,26,DEFAULT_VEHTYPE,N/A,-1355191048#2_0,end,63.83,11.063033120354065
243,99,DEFAULT_VEHTYPE,N/A,1072677711#1_0,end,109.22,19.840384532367242
244,116,DEFAULT_VEHTYPE,N/A,-13341080#0_0,start,0.82,3.866013132564388
244,23,DEFAULT_VEHTYPE,N/A,13452953#6_0,end,99.12,12.508220508013851
244,63,DEFAULT_VEHTYPE,N/A,47529158_0,start,0.47,20.42594568185723
244,96,DEFAULT_VEHTYPE,N/A,:1929277715_0_0,start,0.76,13.70681818367812
244,98,DEFAULT_VEHTYPE,N/A,-13315403#9_0,middle,7.03,8.94871392591212
245,107,DEFAULT_VEHTYPE,N/A,405337838#3_1,start,0.56,20.94889330791643
245,78,DEFAULT_VEHTYPE,N/A,:cluster_123042537_123042573_14_0,end,8.66,0.7457839790925817
246,106,DEFAULT_VEHTYPE,N/A,:cluster_122686792_1923879156_14_0,start,0.52,1.5249575363735186
246,87,DEFAULT_VEHTYPE,N/A,:1923879133_6_0,end,8.77,10.037997321449092
246,96,DEFAULT_VEHTYPE,N/A,:122793628_1_0,middle,7.32,13.616745892450131
247,112,DEFAULT_VEHTYPE,N/A,-13315403#0_0,end,208.97,6.521078841695816
247,32,DEFAULT_VEHTYPE,N/A,:123527376_5_0,start,0.5,12.663556744061745
247,47,DEFAULT_VEHTYPE,N/A,:123506505_4_0,start,0.87,10.273979414282335
247,66,DEFAULT_VEHTYPE,N/A,:6819173381_6_0,middle,4.86,12.609736601107642
248,106,DEFAULT_VEHTYPE,N/A,:cluster_122686792_1923879156_14_0,middle,10.92,6.39525443592877
248,109,DEFAULT_VEHTYPE,N/A,13353393#4_0,end,21.5,4.448824724839025
248,111,DEFAULT_VEHTYPE,N/A,1355191048#16_0,middle,53.9,12.578043248064317
248,25,DEFAULT_VEHTYPE,N/A,:123566645_4_0,end,8.22,5.042329045073099
248,87,DEFAULT_VEHTYPE,N/A,692908076#11_0,end,25.43,13.890767607963614
248,89,DEFAULT_VEHTYPE,N/A,:6369793097_1_0,end,9.34,19.967155161730062
248,95,DEFAULT_VEHTYPE,N/A,-13460287#15_0,start,0.0,11.415649216944463
249,101,DEFAULT_VEHTYPE,N/A,693134371#1_0,end,94.27,9.748983239095077
249,109,DEFAULT_VEHTYPE,N/A,:cluster_123006096_1923921196_5_0,middle,5.52,5.968246699175754
249,113,DEFAULT_VEHTYPE,N/A,13302658_0,middle,238.26,11.076142555315258
249,66,DEFAULT_VEHTYPE,N/A,13399273#13_0,middle,21.31,12.61650928221885
249,75,DEFAULT_VEHTYPE,N/A,-692908076#5_0,end,590.63,5.165920334163946
249,77,DEFAULT_VEHTYPE,N/A,:6819173381_6_0,end,8.5,12.795055599688698
249,93,DEFAULT_VEHTYPE,N/A,:123322580_6_0,start,0.57,12.843309971701503
250,104,DEFAULT_VEHTYPE,N/A,-13471584#0_0,end,417.88,1.0862270948366903
250,110,DEFAULT_VEHTYPE,N/A,:4075433699_0_1,middle,3.19,17.988005840229032
250,75,DEFAULT_VEHTYPE,N/A,:123566645_4_0,middle,4.31,4.539565285904723
250,93,DEFAULT_VEHTYPE,N/A,:123322580_6_0,end,13.6,13.023964442859553
251,102,DEFAULT_VEHTYPE,N/A,:123629627_0_0,end,14.11,16.020170753578654
251,23,DEFAULT_VEHTYPE,N/A,:123332652_10_0,middle,5.42,6.590766159195453
251,24,DEFAULT_VEHTYPE,N/A,13303647#1_0,middle,80.97,11.841195054162531
251,65,DEFAULT_VEHTYPE,N/A,-1355191048#4_0,end,104.05,11.738498619255596
251,67,DEFAULT_VEHTYPE,N/A,:123373341_7_0,start,0.13,11.60956003096369
251,75,DEFAULT_VEHTYPE,N/A,1355191048#9_0,start,0.56,5.287442254183463
251,87,DEFAULT_VEHTYPE,N/A,:cluster_123566647_1923921203_16_0,end,9.0,5.067615201311396
252,117,DEFAULT_VEHTYPE,N/A,-13369411#3_0,middle,30.78,10.168706431350708
252,120,DEFAULT_VEHTYPE,N/A,:122808620_0_0,start,0.57,5.889082803828887
253,115,DEFAULT_VEHTYPE,N/A,-13318269#1_0,end,255.5,3.37512252407871
253,56,DEFAULT_VEHTYPE,N/A,-1355191048#14_0,end,9.92,8.400669304727632
253,61,DEFAULT_VEHTYPE,N/A,:cluster_1923879157_4075433697_11_0,middle,5.9,6.972396017052233
253,65,DEFAULT_VEHTYPE,N/A,-1355191048#3_0,middle,13.91,11.664663879048065
253,70,DEFAULT_VEHTYPE,N/A,:123285305_11_0,start,0.66,1.6600786695592844
253,76,DEFAULT_VEHTYPE,N/A,692908076#12_0,middle,4.37,15.143928516271004
253,93,DEFAULT_VEHTYPE,N/A,13399273#9_0,start,0.33,12.731930499768033
