sim_time,vehicle_id,vehicle_type,tls_id,lane_id,position,speed,priority_granted,phase_index,note,actual_delay
632,292,DEFAULT_VEHTYPE,2030551464,640278675_0,14.597304806392616,6.506952913617715,yes,0,green granted after 3s,3
634,186,DEFAULT_VEHTYPE,GS_cluster_343596914_939854645,1020225870#0_2,5.134429330870855,8.450218940130435,yes,2,green granted after 3s,3
635,276,DEFAULT_VEHTYPE,cluster_268162626_7464757606_939854537,604060314#5_0,22.567674528710526,12.79991058220297,yes,2,green granted after 3s,3
635,291,DEFAULT_VEHTYPE,cluster_11500662930_268161351_268161547,24672459#0_1,17.19094394561739,7.510111284814775,yes,9,green granted after 3s,3
638,204,DEFAULT_VEHTYPE,268161552,334631554#0_2,377.2166706149147,5.2060806335697905,yes,2,green granted after 3s,3
640,279,DEFAULT_VEHTYPE,cluster_122966911_7059565450,-599510795#2_0,51.580818299070614,5.341980745540315,yes,4,green granted after 3s,3
643,282,DEFAULT_VEHTYPE,268161337,604060296#1_2,55.60679534955197,6.329105624294254,yes,2,green granted after 3s,3
647,231,DEFAULT_VEHTYPE,cluster_11500662930_268161351_268161547,-412227861_1,3.6980372463499664,0.024502436941265675,yes,5,green granted after 3s,3
648,256,DEFAULT_VEHTYPE,GS_1166628306,405545577#4_1,31.26839980930648,2.175132421986387,yes,0,green granted after 3s,3
652,265,DEFAULT_VEHTYPE,123155447,405276988#6_0,78.36929100371702,6.47349338895998,yes,4,green granted after 3s,3
653,217,DEFAULT_VEHTYPE,1166628271,604060294#0_3,214.61368837346052,4.078365360913782,yes,2,green granted after 3s,3
653,322,DEFAULT_VEHTYPE,cluster_1429750612_1429750625,406229147_0,79.3522512000647,5.399117366254643,yes,4,green granted after 3s,3
653,159,DEFAULT_VEHTYPE,GS_cluster_343596914_939854645,-406258115#1_0,18.98589073614876,7.517477167840116,yes,4,green granted after 3s,3
655,311,DEFAULT_VEHTYPE,122804862,1194285986_0,5.555518285744824,7.810013531563333,yes,2,green granted after 3s,3
656,172,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,406242644#0_0,9.290962182031308,8.56730334128853,yes,0,green granted after 3s,3
656,145,DEFAULT_VEHTYPE,2030551464,640278675_0,2.1380404468509795,8.198190385079942,yes,0,green granted after 3s,3
658,227,DEFAULT_VEHTYPE,GS_1166628306,405545577#4_1,20.5571472720946,20.01788582671059,yes,0,green granted after 3s,3
658,216,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,-4480316#1_1,15.676296534694217,7.0544774116715425,yes,4,green granted after 3s,3
659,259,DEFAULT_VEHTYPE,cluster_11500662930_268161351_268161547,-412227861_1,14.201368088890323,5.15416637449684,yes,5,green granted after 3s,3
659,288,DEFAULT_VEHTYPE,122793092,-406259063#1_0,22.276125380781583,8.694939772691578,yes,0,green granted after 3s,3
662,240,DEFAULT_VEHTYPE,122793100,406259066_0,21.123700113632715,2.6245880019109613,yes,0,green granted after 3s,3
662,271,DEFAULT_VEHTYPE,268161337,604060296#1_2,2.7093782821975623,11.423509218979822,yes,2,green granted after 3s,3
664,202,DEFAULT_VEHTYPE,GS_cluster_343596914_939854645,-406258115#1_1,16.36292236623646,13.573605582584426,yes,4,green granted after 3s,3
664,164,DEFAULT_VEHTYPE,cluster_461492468_7059565454,406232643#0_1,17.78579712410645,7.245746354688889,yes,0,green granted after 3s,3
669,252,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,406242644#0_3,17.646367284085468,7.237868581339718,yes,2,green granted after 3s,3
670,331,DEFAULT_VEHTYPE,GS_cluster_444570416_7059565461,755844281#0_1,14.25839727395506,12.712999700850636,yes,0,green granted after 3s,3
671,317,DEFAULT_VEHTYPE,2030551464,192503236#0_0,3.393219948295652,5.446326871203787,yes,2,green granted after 3s,3
672,258,DEFAULT_VEHTYPE,268161337,604060296#1_2,17.364770687232294,19.57492786834758,yes,2,green granted after 3s,3
672,214,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,406234624#0_4,19.074186927940712,7.757211993718891,yes,6,green granted after 3s,3
673,247,DEFAULT_VEHTYPE,268161552,334631554#0_0,378.05424470667214,0.10569470786822067,yes,2,green granted after 3s,3
676,323,DEFAULT_VEHTYPE,cluster_322079583_7059565429_7059565430_7059565458,406232660_2,2.2688927051332035,4.31158329078643,yes,0,green granted after 3s,3
678,109,DEFAULT_VEHTYPE,123284068,647912841#1_0,83.9994438205529,2.558441393629425,yes,0,green granted after 3s,3
680,213,DEFAULT_VEHTYPE,GS_cluster_122793088_856214935,406241596#0_2,41.56857063572016,2.2555849986861114,yes,4,green granted after 3s,3
680,t163-b2736-sl4.0,bus,cluster_122966911_7059565450,406232641#0_0,45.95669375308403,0.005924360109360741,yes,0,green granted after 3s,3
680,311,DEFAULT_VEHTYPE,cluster_268162626_7464757606_939854537,604060314#5_0,25.629177357018314,14.217695375007429,yes,2,green granted after 3s,3
682,270,DEFAULT_VEHTYPE,GS_cluster_123583539_939854594,406241587#7_1,53.728053043872336,10.263708882075626,yes,0,green granted after 3s,3
684,304,DEFAULT_VEHTYPE,GS_cluster_343596914_939854645,406258116#0_0,19.553322851691483,9.119179010611727,yes,0,green granted after 3s,3
686,320,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,1065518636#0_2,22.580529988168337,8.709620279003866,yes,0,green granted after 3s,3
687,196,DEFAULT_VEHTYPE,1166628271,604060294#0_1,4.691551507321577,12.74697096172213,yes,2,green granted after 3s,3
689,259,DEFAULT_VEHTYPE,268161552,334631554#0_2,377.44014405107407,4.545097859783964,yes,2,green granted after 3s,3
689,256,DEFAULT_VEHTYPE,cluster_11500662930_268161351_268161547,405545583#0_1,67.14662441577855,3.311849651530066,yes,0,green granted after 3s,3
696,323,DEFAULT_VEHTYPE,cluster_461492468_7059565454,755844262#0_0,16.302022191011133,12.219551502043352,yes,0,green granted after 3s,3
696,301,DEFAULT_VEHTYPE,123284068,-406259780#0_0,4.626041336467383,7.635078256204725,yes,0,green granted after 3s,3
697,269,DEFAULT_VEHTYPE,GS_cluster_343596914_939854645,406258116#0_0,22.491664521862063,0.0,yes,0,green granted after 3s,3
700,164,DEFAULT_VEHTYPE,cluster_322079583_7059565429_7059565430_7059565458,406232660_0,17.43704066474227,7.225561899761669,yes,0,green granted after 3s,3
701,232,DEFAULT_VEHTYPE,cluster_11500662930_268161351_268161547,-412227861_1,3.6213212206291656,0.1362564516123327,yes,5,green granted after 3s,3
702,255,DEFAULT_VEHTYPE,GS_1166628306,405545577#4_1,30.695364815818312,3.838454816233198,yes,0,green granted after 3s,3
702,252,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,1065518636#0_0,40.57717578292292,0.484910944358957,yes,0,green granted after 3s,3
703,336,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,755844260#0_0,33.544532554774534,2.2451214447018675,yes,4,green granted after 3s,3
704,286,DEFAULT_VEHTYPE,cluster_122966911_7059565450,-406264567#2_0,18.676856363103013,7.704364700056613,yes,4,green granted after 3s,3
704,320,DEFAULT_VEHTYPE,2030551464,640278675_1,6.909485946484104,9.242121762333953,yes,0,green granted after 3s,3
705,251,DEFAULT_VEHTYPE,1166628271,604060294#0_2,214.88720558478803,4.84325192109937,yes,2,green granted after 3s,3
706,213,DEFAULT_VEHTYPE,GS_cluster_122793088_856214935,406241596#0_2,18.501826679070504,7.474243651214055,yes,4,green granted after 3s,3
709,301,DEFAULT_VEHTYPE,122793100,-406259069_0,20.309886474967186,1.2053618604753644,yes,0,green granted after 3s,3
709,288,DEFAULT_VEHTYPE,GS_cluster_343596914_939854645,1020225870#0_2,25.6,0.0,yes,2,green granted after 3s,3
712,186,DEFAULT_VEHTYPE,cluster_11500662930_268161351_268161547,-412227861_1,2.5329477016714463,14.19828442693688,yes,5,green granted after 3s,3
713,275,DEFAULT_VEHTYPE,GS_1166628306,405545577#4_1,14.551265320694682,18.73411699695247,yes,0,green granted after 3s,3
713,172,DEFAULT_VEHTYPE,cluster_461492468_7059565454,406232643#0_1,28.13763988819179,0.20905097241159792,yes,0,green granted after 3s,3
714,286,DEFAULT_VEHTYPE,122960160,599510795#3_0,24.515502999719818,23.422646958051423,yes,0,green granted after 3s,3
714,253,DEFAULT_VEHTYPE,268161552,334631554#0_1,377.48325532986416,4.151796479383137,yes,2,green granted after 3s,3
717,236,DEFAULT_VEHTYPE,268161337,604060296#1_2,6.7031467435008985,19.371039293020697,yes,2,green granted after 3s,3
717,311,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,-4480316#1_1,56.33909248044328,4.442918438175832,yes,4,green granted after 3s,3
720,286,DEFAULT_VEHTYPE,122804862,604060313_0,1.8732238400623515,7.831521189480236,yes,0,green granted after 3s,3
720,164,DEFAULT_VEHTYPE,GS_cluster_444570416_7059565461,406232658#0_0,24.46647166307853,0.7200477888668092,yes,0,green granted after 3s,3
720,220,DEFAULT_VEHTYPE,GS_cluster_343596914_939854645,-406258115#1_0,17.787297270068812,7.1880984896328295,yes,4,green granted after 3s,3
723,284,DEFAULT_VEHTYPE,GS_cluster_123583539_939854594,406241587#7_0,31.466259710209215,26.09330236949276,yes,0,green granted after 3s,3
727,261,DEFAULT_VEHTYPE,268161337,604060296#1_2,14.62968081981074,18.704481305526972,yes,2,green granted after 3s,3
727,323,DEFAULT_VEHTYPE,cluster_122966911_7059565450,755844261#0_0,40.18807508614007,2.7442252871531085,yes,0,green granted after 3s,3
727,159,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,406242644#0_1,20.1780310624624,7.874237291980534,yes,0,green granted after 3s,3
728,312,DEFAULT_VEHTYPE,123155447,1063161984_0,17.505077317313486,7.694465789967218,yes,0,green granted after 3s,3
730,219,DEFAULT_VEHTYPE,1166628271,604060294#0_0,215.66478380425727,1.0600147542931917,yes,2,green granted after 3s,3
730,230,DEFAULT_VEHTYPE,GS_cluster_343596914_939854645,-406258115#1_1,12.176021080022089,14.307029086776009,yes,4,green granted after 3s,3
731,213,DEFAULT_VEHTYPE,122793092,406259061#6_0,39.64456392914,4.457949069036749,yes,0,green granted after 3s,3
731,290,DEFAULT_VEHTYPE,cluster_11500662930_268161351_268161547,-412227861_1,0.19886950668298908,14.232373283379712,yes,5,green granted after 3s,3
733,223,DEFAULT_VEHTYPE,268161552,334631554#0_2,377.49823476300963,4.70480592407459,yes,2,green granted after 3s,3
